Origin,20200101,20200102,20200103,20200104,20200105,20200106,20200107,20200108,20200109,20200110,20200111,20200112,20200113,20200114,20200115,20200116,20200117,20200118,20200119,20200120,20200121,20200122,20200123,20200124,20200125,20200126,20200127,20200128,20200129,20200130,20200131,20200201,20200202,20200203,20200204,20200205,20200206,20200207,20200208,20200209,20200210,20200211,20200212,20200213,20200214,20200215,20200216,20200217,20200218,20200219,20200220,20200221,20200222,20200223,20200224,20200225,20200226,20200227,20200228,20200229,20200301,20200302,20200303,20200304,20200305,20200306,20200307,20200308,20200309,20200310,20200311,20200312,20200313,20200314,20200315,20200316,20200317,20200318,20200319,20200320,20200321,20200322,20200323
Guangdong,26.06,24.96,24.82,23.77,25.26,25.59,24.64,27.11,29.02,27.94,27.54,26.99,28.45,27.0,25.69,30.22,32.09,34.64,36.45,35.54,33.53,30.72,25.54,22.98,18.65,16.01,15.7,14.05,16.15,18.6,18.99,16.79,15.51,14.51,15.92,14.82,15.31,20.7,13.73,19.94,27.39,18.51,16.66,16.05,19.11,16.77,13.17,13.9,18.18,20.2,13.18,14.65,13.04,19,10.38,6.25,12.12,26.88,10.15,16.51,18.8,16.18,17,15.26,22.22,14.28,10.15,11.88,14.51,15.11,12.87,12.26,11.6,16.54,13.04,11.71,14.51,12.38,14.01,17.34,17.35,18.07,11.95
Fujian,14.63,9.59,10.91,10.68,10.07,9.03,9.74,10.48,9.98,10.41,11.8,9.74,7.29,8.68,9.82,10.39,9.15,9.25,8.22,9.89,9.77,10.56,13.01,12.23,10.42,11.15,14.57,12.88,12.5,15.77,19.12,17.85,18.67,20.03,17.07,19.43,20.56,21.64,25.37,22.47,20.54,18.93,27.16,36.49,23.52,34.19,30.53,36.42,27.27,20.2,26.37,30.17,42.6,23,31.81,34.37,43.43,34.4,43.75,32.11,25.64,41.61,34,29.0,30.0,51.02,37.5,37.62,41.12,39.53,32.57,33.96,42.85,28.77,21.73,50.78,33.06,44.24,24.29,31.63,36.36,39.75,28.26
Shanghai,12.17,12.64,12.57,15.17,18.13,16.62,19.75,17.04,16.37,16.21,14.4,16.32,15.13,14.5,14.65,14.03,14.45,12.19,13.19,14.61,14.39,13.76,14.46,17.2,17.85,19.05,19.84,17.95,13.46,14.25,14.85,14.02,11.14,11.04,12.47,13.82,11.15,10.11,11.94,10.95,9.58,13.16,17.28,13.86,16.17,14.83,17.36,9.27,19.83,13.13,13.18,13.79,12.17,11,12.98,19.79,12.12,7.52,7.81,17.43,11.96,12.13,16,13.74,6.66,2.04,14.84,17.82,8.06,10.46,3.78,18.86,8.03,15.1,11.95,7.03,15.32,5.3,19.62,13.26,17.35,12.04,13.04
Jiangsu,8.01,14.46,13.68,13.13,12.94,12.54,15.18,12.54,13.74,14.49,14.37,12.99,12.74,14.42,12.97,13.42,13.12,15.33,13.32,13.48,17.52,13.8,15.95,14.81,13.47,12.06,11.8,14.2,12.21,9.57,9.56,10.97,9.18,13.4,10.18,8.81,10.06,8.94,11.04,7.02,10.17,8.23,11.11,9.48,13.23,10.32,11.37,9.27,9.09,5.05,12.08,11.2,11.3,13,11.68,11.45,4.04,5.37,7.03,9.17,10.25,10.98,7,3.05,12.22,2.04,10.15,3.96,7.25,8.13,7.57,4.71,6.25,12.23,7.6,9.37,10.48,7.07,11.21,10.2,6.61,7.22,9.78
Zhejiang,3.31,2.78,3.65,3.93,5.11,3.4,4.11,6.51,4.98,5.56,4.85,3.61,4.61,4.16,5.41,6.4,5.72,5.51,5.75,5.41,4.42,5.08,5.15,5.27,4.88,4.96,4.39,5.07,4.61,2.82,4.9,5.15,5.87,3.31,4.92,2.4,3.28,3.52,2.68,1.12,4.5,4.11,4.32,1.45,2.2,1.93,3.59,3.97,0.82,4.04,4.39,3.44,3.47,14,5.19,5.2,6.06,6.45,12.5,4.58,11.11,2.89,4,9.16,5.55,3.06,8.59,3.96,8.06,11.62,11.36,4.71,4.46,7.91,3.26,4.68,4.83,7.07,4.67,6.12,6.61,4.81,10.86
