Origin,20200101,20200102,20200103,20200104,20200105,20200106,20200107,20200108,20200109,20200110,20200111,20200112,20200113,20200114,20200115,20200116,20200117,20200118,20200119,20200120,20200121,20200122,20200123,20200124,20200125,20200126,20200127,20200128,20200129,20200130,20200131,20200201,20200202,20200203,20200204,20200205,20200206,20200207,20200208,20200209,20200210,20200211,20200212,20200213,20200214,20200215,20200216,20200217,20200218,20200219,20200220,20200221,20200222,20200223,20200224,20200225,20200226,20200227,20200228,20200229,20200301,20200302,20200303,20200304,20200305,20200306,20200307,20200308,20200309,20200310,20200311,20200312,20200313,20200314,20200315,20200316,20200317,20200318,20200319,20200320,20200321,20200322,20200323
Jiangsu,2.7,3.74,3.31,3.42,3.8,4.05,3.95,4.02,3.74,3.62,3.27,3.39,3.7,3.68,3.58,3.76,3.62,3.64,3.63,3.79,3.43,3.04,2.93,2.83,2.15,0.97,0.89,1.08,1.11,1.04,1.07,1.26,1.12,1.33,1.48,1.11,1.04,0.92,0.79,0.75,1.01,1.09,0.97,0.82,0.95,0.92,0.89,0.99,0.75,0.69,0.71,0.73,0.61,0.68,0.76,0.57,0.67,0.71,0.68,0.64,0.77,0.8,0.83,0.91,0.9,0.86,0.99,1.03,1.04,0.96,1.14,1.09,1.21,1.2,1.23,1.35,1.22,1.19,1.28,1.21,1.31,1.16,1.41
Hainan,2.52,2.27,2.36,2.4,2.53,2.62,2.68,2.69,2.94,3.41,3.28,3.57,3.06,3.42,3.91,4.4,4.4,4.54,4.57,4.47,4.9,4.87,4.7,3.87,3.52,4.01,3.38,2.54,1.86,1.76,1.57,1.86,1.49,1.62,1.92,1.96,1.47,1.24,1.01,1.01,1.26,1.36,1.35,1.17,1.18,1.32,1.4,1.31,1.0,0.8,0.88,0.9,0.79,0.85,0.81,0.71,0.83,0.88,0.84,0.84,0.99,0.87,0.92,1.0,0.95,0.93,1.01,1.16,1.1,1.02,1.28,1.13,1.35,1.35,1.44,1.38,1.31,1.25,1.35,1.36,1.48,1.4,1.47
Beijing,2.5,3.31,2.92,3.16,3.63,4.25,3.97,4.1,3.99,3.65,3.44,3.46,3.77,3.68,3.68,3.91,3.69,3.9,3.82,3.89,3.6,3.23,3.13,3.02,3.02,1.69,1.09,0.63,0.44,0.29,0.26,0.33,0.3,0.35,0.43,0.38,0.26,0.2,0.17,0.18,0.26,0.27,0.28,0.24,0.25,0.26,0.27,0.33,0.24,0.16,0.14,0.14,0.13,0.13,0.16,0.12,0.12,0.13,0.14,0.13,0.18,0.16,0.19,0.2,0.2,0.17,0.2,0.22,0.27,0.21,0.23,0.24,0.25,0.23,0.29,0.33,0.29,0.26,0.26,0.28,0.25,0.23,0.33
Shanghai,2.31,2.96,2.72,2.96,3.59,3.89,3.68,3.81,3.58,3.39,3.18,3.09,3.43,3.46,3.47,3.42,3.39,3.55,3.75,3.5,3.43,3.22,3.32,3.45,2.92,1.2,0.67,0.47,0.37,0.33,0.31,0.4,0.38,0.43,0.46,0.4,0.31,0.22,0.18,0.21,0.31,0.32,0.31,0.3,0.32,0.27,0.3,0.32,0.21,0.19,0.18,0.17,0.16,0.15,0.17,0.14,0.16,0.18,0.18,0.18,0.22,0.24,0.27,0.28,0.32,0.28,0.34,0.37,0.4,0.37,0.49,0.47,0.48,0.49,0.49,0.53,0.59,0.55,0.58,0.55,0.62,0.54,0.74
Shandong,1.86,2.49,2.2,2.39,2.35,2.17,2.33,2.31,2.3,2.26,1.99,2.11,2.26,2.2,2.07,1.92,1.85,1.73,1.67,1.77,1.61,1.55,1.43,1.44,1.09,0.53,0.8,1.19,1.14,1.09,1.15,1.45,1.21,1.4,1.4,1.29,1.09,0.96,0.88,0.76,1.01,1.27,1.0,1.1,1.16,1.15,0.9,1.07,0.89,0.66,0.72,0.67,0.54,0.64,0.61,0.48,0.6,0.57,0.58,0.52,0.69,0.63,0.69,0.74,0.78,0.68,0.81,0.88,0.82,0.75,0.93,0.82,0.92,0.92,0.94,0.98,0.91,0.81,0.86,0.89,0.94,0.93,0.9
Chongqing,1.72,1.82,1.59,1.66,1.75,1.81,1.76,1.72,1.65,1.66,1.62,1.68,1.84,1.74,1.88,2.14,2.31,2.36,2.54,2.71,2.7,2.6,2.8,3.01,2.39,1.82,2.5,2.94,3.85,3.74,4.32,2.98,3.83,3.55,3.52,3.06,3.72,4.13,3.93,2.62,3.01,2.57,2.89,2.91,3.32,2.55,2.91,1.93,1.84,2.5,2.61,1.9,2.56,2.78,2.36,2.89,3.12,3.59,2.91,3.31,2.46,3.55,3.33,3.35,2.96,3.69,3.75,2.9,2.73,4.0,2.92,3.66,3.44,3.42,2.77,2.88,2.33,2.8,2.52,2.44,1.96,2.52,2.02
Yunnan,1.61,1.77,1.62,1.78,1.72,1.74,1.65,1.77,1.85,1.62,1.62,1.73,1.85,1.73,1.85,1.84,1.92,1.87,1.91,1.9,1.79,1.65,1.61,1.78,1.62,1.34,1.48,1.31,1.16,1.13,1.18,1.16,1.06,1.06,0.93,0.9,0.88,1.02,1.12,0.9,0.97,1.24,1.32,1.72,1.72,1.66,1.69,1.55,1.43,1.61,1.7,1.41,1.67,1.74,1.74,2.11,2.35,2.73,2.87,2.62,2.39,2.95,2.72,2.99,3.3,3.31,3.59,3.37,2.86,3.92,3.3,4.13,3.63,3.62,3.11,2.86,2.66,3.24,2.8,2.56,2.42,2.86,2.41
Shaanxi,1.34,1.51,1.37,1.46,1.49,1.67,1.67,1.64,1.67,1.47,1.32,1.47,1.53,1.56,1.47,1.53,1.28,1.25,1.68,1.65,1.54,1.44,1.51,1.39,1.17,0.75,0.82,1.04,1.2,1.25,1.34,1.52,1.27,1.57,1.66,1.92,1.68,1.73,1.67,1.33,1.2,1.37,1.16,1.34,1.57,1.42,1.38,1.39,1.07,1.03,1.0,0.91,0.77,0.94,0.91,0.77,0.9,0.99,1.17,1.0,1.17,1.01,1.17,1.16,1.22,1.03,1.19,1.23,1.07,1.07,1.16,1.01,1.06,1.01,1.07,0.99,0.93,0.84,0.96,0.84,0.85,0.87,0.89
Hebei,1.3,1.85,1.43,1.6,1.25,1.51,1.31,1.25,1.43,1.18,1.35,1.3,1.32,1.28,1.05,1.18,1.21,1.08,1.02,1.06,1.11,0.98,0.82,0.71,0.61,0.34,0.43,0.63,0.55,0.53,0.6,0.75,0.72,0.8,0.99,0.78,0.67,0.55,0.51,0.42,0.55,0.68,0.57,0.68,0.56,0.65,0.52,0.65,0.57,0.46,0.49,0.47,0.44,0.48,0.46,0.36,0.38,0.44,0.41,0.42,0.45,0.43,0.52,0.56,0.51,0.49,0.6,0.62,0.56,0.55,0.61,0.6,0.64,0.66,0.63,0.61,0.62,0.52,0.6,0.59,0.62,0.57,0.58
Anhui,1.29,1.62,1.44,1.55,1.57,1.61,1.63,1.62,1.58,1.58,1.39,1.43,1.5,1.53,1.6,1.59,1.58,1.55,1.51,1.59,1.59,1.55,1.62,1.57,1.1,0.93,2.03,2.73,2.8,2.78,2.99,2.99,3.01,3.04,2.98,2.4,2.33,1.9,2.07,1.4,1.68,1.7,1.85,1.7,2.14,1.74,1.52,1.35,1.78,1.47,1.72,1.6,1.51,1.67,1.61,1.45,1.63,1.52,1.4,1.66,1.59,1.54,1.85,1.95,1.82,1.86,2.07,1.92,1.73,1.79,1.85,1.68,1.96,1.97,1.77,1.73,1.72,1.48,1.48,1.68,1.47,1.43,1.47
Liaoning,0.92,1.18,0.95,0.97,0.96,1.03,1.05,1.1,1.04,0.95,0.92,0.96,0.93,0.89,0.9,0.81,0.86,0.85,0.89,0.9,0.84,0.86,0.83,0.97,0.8,0.35,0.3,0.36,0.39,0.36,0.41,0.55,0.5,0.58,0.75,0.75,0.51,0.45,0.41,0.42,0.52,0.6,0.56,0.43,0.54,0.47,0.38,0.47,0.31,0.3,0.28,0.29,0.23,0.24,0.28,0.22,0.23,0.27,0.24,0.21,0.3,0.29,0.32,0.31,0.28,0.3,0.3,0.32,0.32,0.25,0.33,0.31,0.33,0.3,0.35,0.37,0.32,0.31,0.31,0.28,0.33,0.3,0.38
Heilongjiang,0.65,0.8,0.65,0.69,0.64,0.68,0.76,0.78,0.86,0.71,0.76,0.84,0.75,0.71,0.78,0.8,0.83,0.76,0.82,0.85,0.79,0.86,0.82,0.91,1.02,0.48,0.36,0.37,0.33,0.28,0.3,0.4,0.4,0.45,0.6,0.6,0.36,0.31,0.23,0.27,0.29,0.34,0.33,0.29,0.33,0.3,0.34,0.3,0.23,0.19,0.17,0.17,0.12,0.11,0.1,0.1,0.12,0.15,0.18,0.13,0.17,0.18,0.21,0.24,0.24,0.25,0.25,0.28,0.24,0.24,0.29,0.27,0.32,0.3,0.3,0.27,0.31,0.28,0.28,0.26,0.26,0.3,0.3
Tianjin,0.59,0.82,0.76,0.79,0.71,0.83,0.77,0.78,0.82,0.72,0.73,0.82,0.86,0.8,0.71,0.7,0.62,0.55,0.51,0.52,0.48,0.48,0.48,0.44,0.32,0.14,0.1,0.12,0.1,0.09,0.09,0.11,0.11,0.15,0.17,0.14,0.1,0.09,0.08,0.07,0.12,0.11,0.09,0.11,0.06,0.08,0.11,0.12,0.09,0.07,0.07,0.07,0.06,0.05,0.05,0.04,0.05,0.05,0.05,0.04,0.09,0.07,0.06,0.08,0.08,0.07,0.08,0.09,0.09,0.07,0.12,0.1,0.1,0.1,0.11,0.12,0.11,0.1,0.12,0.11,0.11,0.1,0.1
Shanxi,0.56,0.79,0.71,0.64,0.5,0.67,0.63,0.7,0.65,0.62,0.58,0.65,0.61,0.63,0.66,0.66,0.61,0.63,0.69,0.74,0.68,0.66,0.6,0.6,0.5,0.21,0.23,0.27,0.28,0.29,0.32,0.45,0.44,0.54,0.58,0.59,0.52,0.44,0.42,0.33,0.45,0.47,0.33,0.48,0.55,0.61,0.51,0.62,0.59,0.39,0.35,0.36,0.28,0.29,0.28,0.25,0.24,0.26,0.27,0.22,0.31,0.27,0.3,0.33,0.29,0.29,0.3,0.39,0.32,0.24,0.32,0.27,0.3,0.31,0.34,0.34,0.3,0.31,0.25,0.28,0.27,0.33,0.29
Jilin,0.49,0.65,0.57,0.58,0.54,0.58,0.56,0.59,0.61,0.54,0.54,0.64,0.54,0.51,0.54,0.56,0.52,0.53,0.56,0.57,0.57,0.55,0.57,0.6,0.59,0.3,0.24,0.26,0.24,0.23,0.25,0.35,0.28,0.34,0.39,0.4,0.34,0.32,0.22,0.24,0.3,0.31,0.26,0.28,0.3,0.34,0.27,0.32,0.21,0.18,0.16,0.19,0.14,0.14,0.17,0.13,0.14,0.15,0.13,0.12,0.15,0.18,0.21,0.21,0.22,0.19,0.19,0.23,0.19,0.16,0.18,0.16,0.21,0.17,0.19,0.2,0.21,0.17,0.18,0.18,0.18,0.18,0.2
Xinjiang,0.37,0.43,0.41,0.42,0.37,0.36,0.41,0.41,0.42,0.42,0.39,0.39,0.33,0.37,0.37,0.39,0.34,0.38,0.33,0.41,0.43,0.38,0.43,0.47,0.6,0.29,0.15,0.16,0.13,0.14,0.13,0.23,0.12,0.23,0.35,0.26,0.18,0.12,0.11,0.1,0.12,0.2,0.21,0.24,0.24,0.22,0.2,0.21,0.17,0.13,0.13,0.1,0.08,0.07,0.08,0.08,0.07,0.08,0.08,0.07,0.08,0.08,0.09,0.12,0.11,0.11,0.14,0.16,0.14,0.11,0.13,0.12,0.15,0.15,0.15,0.17,0.17,0.15,0.15,0.17,0.17,0.17,0.18
Gansu,0.28,0.44,0.38,0.41,0.38,0.4,0.46,0.44,0.47,0.4,0.36,0.43,0.42,0.48,0.5,0.45,0.46,0.44,0.49,0.47,0.46,0.44,0.41,0.46,0.37,0.18,0.15,0.21,0.25,0.32,0.32,0.41,0.32,0.42,0.51,0.49,0.45,0.4,0.35,0.32,0.31,0.34,0.3,0.39,0.38,0.38,0.41,0.45,0.31,0.34,0.32,0.31,0.26,0.28,0.28,0.22,0.23,0.3,0.3,0.28,0.32,0.24,0.27,0.33,0.34,0.29,0.34,0.38,0.33,0.26,0.33,0.26,0.32,0.33,0.32,0.31,0.29,0.26,0.28,0.27,0.26,0.26,0.29
Inner Mongolia,0.27,0.38,0.34,0.41,0.34,0.33,0.36,0.38,0.39,0.37,0.34,0.39,0.34,0.31,0.37,0.37,0.4,0.32,0.4,0.37,0.36,0.39,0.37,0.35,0.3,0.14,0.11,0.13,0.13,0.12,0.14,0.2,0.23,0.2,0.25,0.26,0.19,0.16,0.13,0.12,0.15,0.2,0.16,0.15,0.21,0.14,0.15,0.16,0.11,0.09,0.09,0.1,0.08,0.07,0.07,0.06,0.08,0.08,0.08,0.07,0.09,0.09,0.09,0.1,0.11,0.09,0.1,0.12,0.1,0.08,0.1,0.09,0.11,0.12,0.08,0.1,0.11,0.09,0.1,0.09,0.12,0.07,0.14
Ningxia,0.14,0.2,0.19,0.19,0.2,0.18,0.21,0.22,0.19,0.19,0.17,0.18,0.18,0.23,0.2,0.17,0.14,0.16,0.17,0.16,0.13,0.14,0.15,0.11,0.13,0.04,0.04,0.06,0.04,0.06,0.06,0.09,0.06,0.08,0.11,0.11,0.09,0.06,0.05,0.05,0.05,0.06,0.08,0.03,0.07,0.05,0.06,0.09,0.02,0.05,0.02,0.04,0.02,0.03,0.03,0.02,0.04,0.04,0.02,0.02,0.04,0.05,0.05,0.05,0.06,0.03,0.06,0.06,0.03,0.05,0.03,0.07,0.06,0.05,0.06,0.08,0.04,0.06,0.05,0.04,0.05,0.07,0.06
