Code,20200101,20200102,20200103,20200104,20200105,20200106,20200107,20200108,20200109,20200110,20200111,20200112,20200113,20200114,20200115,20200116,20200117,20200118,20200119,20200120,20200121,20200122,20200123,20200124,20200125,20200126,20200127,20200128,20200129,20200130,20200131,20200201,20200202,20200203,20200204,20200205,20200206,20200207,20200208,20200209,20200210,20200211,20200212,20200213,20200214,20200215,20200216,20200217,20200218,20200219,20200220,20200221,20200222,20200223,20200224,20200225,20200226,20200227,20200228,20200229,20200301,20200302,20200303,20200304,20200305,20200306,20200307,20200308,20200309,20200310,20200311,20200312,20200313,20200314,20200315,20200316,20200317,20200318,20200319,20200320,20200321,20200322,20200323,20200324,20200325
410000,15.69,13.22,14.53,14.32,13.71,13.39,13.66,13.4,13.62,14.01,15.15,14.91,15.07,15.86,16.69,17.36,17.34,16.95,17.3,18.34,18.66,19.27,19.15,15.64,10.6,4.74,5.55,8.86,11.81,13.96,15.17,16.47,15.32,15.78,17.23,17.96,16.99,17.44,16.58,17.94,17.46,18.37,16.54,15.32,12.25,14.3,15.76,15.12,14.46,14.17,13.58,11.84,10.14,8.24,7.99,6.91,6.66,12.21,18.12,18.11,20.04,19.78,20.18,20.57,20.75,24.04,21.55,17.3,17.69,17.48,18.65,19.22,15.69,10.68,7.09,5.0,4.38,3.79,3.87,3.89,4.06,3.79,3.85,4.2,4.89
430000,15.03,12.0,13.68,13.18,12.85,12.79,12.72,12.34,12.11,13.29,13.97,14.27,13.76,14.2,14.02,14.41,14.79,15.75,15.28,15.38,15.65,16.43,16.76,17.39,16.41,10.8,9.31,14.35,18.84,23.14,23.57,26.46,22.61,25.56,26.91,28.09,28.07,28.8,28.31,27.76,28.55,28.1,27.79,24.9,19.94,25.66,26.37,25.76,25.39,24.6,24.52,25.33,24.42,20.66,20.16,18.91,16.52,20.8,25.96,27.77,27.54,27.9,27.9,28.13,27.7,27.67,26.52,25.99,25.49,25.78,25.71,27.47,25.14,19.44,15.91,12.65,11.34,9.42,10.22,9.31,9.3,8.56,8.57,9.17,9.48
440000,9.43,10.57,9.54,9.12,9.02,8.43,8.37,8.17,8.26,7.98,7.72,7.88,7.81,7.24,6.93,6.85,6.82,6.48,6.87,6.79,7.27,7.57,8.04,10.67,18.53,35.29,38.41,31.0,24.05,16.35,14.49,10.76,10.98,12.9,9.46,9.39,10.05,8.79,10.6,9.89,9.74,10.03,11.31,11.82,13.42,17.51,16.28,13.53,17.77,19.24,19.92,21.15,27.08,32.66,34.83,37.79,39.38,23.08,11.81,8.0,6.0,5.78,5.46,5.25,4.82,4.75,8.57,11.49,10.68,12.89,10.35,7.87,13.51,29.12,35.54,39.9,41.8,43.26,41.59,41.96,38.58,37.72,37.39,38.59,35.74
360000,8.02,6.58,6.68,7.0,6.86,6.83,6.37,6.59,6.5,6.58,7.35,7.08,7.23,7.13,7.17,7.46,8.08,7.77,8.19,8.02,7.75,7.97,7.83,7.12,5.64,3.44,2.72,3.57,5.03,5.73,5.51,5.27,5.22,4.57,5.84,4.92,5.21,5.24,5.77,4.96,5.55,4.99,5.14,4.53,3.98,5.0,5.0,5.32,5.09,5.17,5.51,5.29,5.26,4.51,4.43,4.06,3.57,4.73,5.26,5.71,5.78,6.43,6.0,5.93,6.23,5.69,5.51,5.44,5.77,5.55,5.37,5.68,5.74,4.57,3.59,3.66,3.83,3.9,3.42,3.0,2.86,3.22,3.75,3.27,4.33
500000,6.84,5.43,6.4,6.42,6.2,6.36,6.19,6.12,6.57,7.05,7.19,7.73,7.19,7.99,8.29,7.88,7.75,8.78,8.33,8.16,8.23,8.16,8.37,9.19,8.55,3.97,4.69,8.02,10.91,14.07,14.05,15.06,12.38,15.5,15.42,14.98,15.28,14.83,14.77,15.8,14.74,13.96,14.27,11.32,10.0,11.27,11.93,12.24,11.46,11.42,10.33,9.55,8.07,7.04,6.23,5.53,5.65,9.99,13.8,15.53,16.05,14.96,16.31,15.95,15.67,14.36,13.51,13.63,13.3,12.63,12.68,12.38,11.8,7.39,5.58,3.44,3.03,3.13,3.35,3.21,3.11,2.53,2.5,2.49,2.65
340000,5.7,5.55,5.78,5.54,5.51,5.42,5.49,5.62,5.5,5.61,5.8,5.35,5.52,5.82,6.24,5.93,6.31,6.54,6.17,6.42,6.58,6.76,6.72,5.92,4.09,2.62,2.3,3.05,3.29,3.79,5.57,4.58,4.11,4.42,4.44,5.07,4.52,4.51,4.65,4.46,3.86,4.45,4.25,4.35,3.77,3.75,4.02,4.56,4.1,3.56,3.63,3.52,3.18,2.97,2.67,2.67,2.82,3.42,4.47,5.58,5.42,5.34,4.97,5.22,5.52,4.93,4.91,4.76,5.12,4.73,4.82,5.41,4.89,3.54,3.29,2.98,2.78,2.49,2.38,2.19,2.22,2.15,2.11,2.21,2.29
320000,4.78,5.31,5.05,4.88,5.0,5.05,4.89,4.88,4.78,4.89,4.58,4.17,4.37,4.29,4.34,4.26,4.32,4.26,3.97,3.95,3.86,3.69,3.83,4.51,5.93,6.63,5.75,4.69,3.37,2.75,2.67,2.1,2.79,2.4,2.14,1.79,1.53,1.95,1.73,1.49,1.61,1.78,1.82,1.62,1.76,1.85,2.05,2.1,2.65,2.39,2.7,3.33,3.07,3.38,3.79,3.84,3.84,2.79,2.23,2.01,2.25,2.06,2.17,2.23,2.14,2.27,2.59,3.2,3.79,2.77,2.76,2.91,3.18,4.14,5.49,6.66,7.38,6.76,6.89,6.91,6.25,4.95,5.28,5.61,5.83
330000,4.51,5.18,4.73,4.48,4.78,4.56,4.35,4.44,4.24,4.31,4.23,3.71,3.85,3.56,3.41,3.47,3.36,3.34,3.2,3.2,3.1,2.86,2.96,3.64,5.14,6.77,5.6,4.37,3.34,2.88,2.03,1.79,2.3,1.63,1.29,1.06,1.27,1.36,1.05,0.9,0.98,1.01,1.1,1.08,1.32,2.08,2.1,1.8,2.98,3.54,4.5,4.91,4.56,5.21,4.23,4.1,4.68,4.19,2.55,1.83,1.82,1.73,1.64,1.64,1.48,1.64,2.31,3.18,2.51,3.5,3.72,2.94,4.63,7.12,8.79,8.94,8.88,9.21,10.07,13.05,18.18,22.83,22.64,19.84,18.48
610000,3.84,3.56,3.42,3.48,3.64,3.57,3.6,3.44,3.27,3.41,3.58,3.7,3.54,3.66,3.56,3.6,3.6,3.77,3.8,3.71,3.59,3.39,3.27,3.57,3.82,2.5,2.14,2.76,3.26,4.07,4.4,5.03,4.81,5.49,4.88,5.12,4.39,4.64,4.21,4.93,4.39,4.84,4.86,3.81,3.16,4.05,4.01,3.72,3.82,3.68,3.51,3.47,2.58,2.27,2.02,1.98,2.18,3.32,4.67,5.55,5.76,5.84,5.31,5.2,5.88,5.46,5.16,5.74,5.32,4.48,5.03,5.37,4.89,3.28,2.37,2.11,1.8,1.7,1.52,1.28,1.28,1.12,1.07,1.2,1.67
