Code,20200101,20200102,20200103,20200104,20200105,20200106,20200107,20200108,20200109,20200110,20200111,20200112,20200113,20200114,20200115,20200116,20200117,20200118,20200119,20200120,20200121,20200122,20200123,20200124,20200125,20200126,20200127,20200128,20200129,20200130,20200131,20200201,20200202,20200203,20200204,20200205,20200206,20200207,20200208,20200209,20200210,20200211,20200212,20200213,20200214,20200215,20200216,20200217,20200218,20200219,20200220,20200221,20200222,20200223,20200224,20200225,20200226,20200227,20200228,20200229,20200301,20200302,20200303,20200304,20200305,20200306,20200307,20200308,20200309,20200310,20200311,20200312,20200313,20200314,20200315,20200316,20200317,20200318,20200319,20200320,20200321,20200322,20200323,20200324,20200325
610800,22.87,16.04,19.89,21.27,16.16,17.43,19.33,18.62,18.79,18.76,19.85,21.46,19.73,21.25,21.1,19.53,21.52,23.63,22.17,22.37,23.04,22.89,20.16,18.24,22.18,23.69,21.2,19.12,18.53,15.53,17.08,18.1,16.79,21.01,22.57,24.34,26.28,23.98,23.4,19.71,18.77,22.09,22.6,23.62,24.71,23.34,22.6,22.32,19.43,19.34,18.74,18.05,18.16,18.3,20.15,18.78,19.54,21.42,21.07,20.41,20.32,20.68,19.91,19.79,0.39,0.38,21.28,19.72,19.84,19.04,18.94,20.29,21.17,21.29,20.66,19.54,20.43,21.01,20.52,21.54,21.93,21.2,20.19,21.47,21.19
150200,15.04,14.07,13.98,16.64,19.24,16.23,14.78,15.52,15.57,16.42,16.02,14.97,18.78,15.38,14.15,14.84,14.6,15.76,16.76,16.45,14.91,15.62,16.58,18.27,19.97,18.68,18.63,16.49,14.08,16.17,14.85,18.17,19.4,21.61,19.11,17.93,17.25,17.55,16.29,19.84,18.32,15.81,17.44,17.75,14.63,14.84,16.89,14.7,12.97,12.83,13.03,11.49,11.72,11.68,12.73,13.8,13.09,13.02,13.19,12.07,13.46,15.63,13.19,12.18,0.0,0.0,13.93,14.08,17.38,13.33,13.84,13.34,13.18,13.49,14.82,17.22,14.91,13.63,14.26,14.08,14.7,15.96,17.96,14.88,14.13
150100,13.46,14.97,15.76,15.56,17.4,15.13,15.24,14.88,15.12,14.49,15.65,14.85,15.21,14.21,14.69,15.12,13.98,13.8,14.32,13.96,14.65,16.61,17.99,18.04,14.6,13.34,12.91,10.35,10.24,11.48,10.47,11.06,11.97,11.19,10.78,11.01,11.43,10.78,10.37,10.05,10.25,9.86,10.14,9.6,9.98,11.38,11.15,8.9,9.52,8.97,9.95,10.26,10.01,10.14,9.69,9.58,9.13,9.68,8.89,8.94,9.36,9.83,8.7,9.26,0.0,0.0,10.61,10.86,11.49,10.44,10.07,10.22,10.54,11.65,11.44,11.9,11.41,11.08,10.59,10.33,11.41,11.02,11.8,11.43,10.98
150300,11.86,7.1,9.19,10.13,14.5,17.0,13.36,11.7,11.76,11.15,10.85,11.02,12.02,10.47,10.82,12.17,11.9,10.87,13.06,12.48,12.65,13.77,14.49,15.73,17.09,13.31,12.19,13.76,16.3,16.21,17.54,16.68,18.72,9.46,8.16,8.25,8.15,8.22,7.62,6.21,5.32,6.08,6.1,6.49,6.65,7.72,7.18,5.54,4.79,5.82,6.61,5.43,5.29,6.27,9.58,9.24,9.5,9.43,10.73,9.95,10.24,11.7,11.4,11.21,0.0,0.0,10.77,11.41,13.54,10.37,11.26,12.14,11.59,10.63,11.4,12.8,11.45,10.64,12.05,10.74,10.45,10.35,12.17,10.91,10.63
150800,6.18,5.87,5.95,7.4,6.5,5.19,5.55,5.92,5.53,5.92,5.97,5.79,5.88,6.03,6.05,5.84,5.97,5.5,5.13,5.7,5.95,6.3,6.76,6.79,7.94,11.11,9.65,9.63,10.0,9.17,7.86,9.21,8.44,7.88,7.67,7.32,7.0,7.86,8.35,10.03,9.47,7.84,7.92,6.58,6.33,7.49,7.3,5.67,5.45,4.73,5.1,5.44,4.22,4.48,3.95,5.27,5.57,5.97,6.02,5.6,5.81,5.4,5.35,5.24,0.0,0.0,5.41,5.81,5.15,4.81,5.32,4.76,5.2,5.36,5.84,5.29,5.81,5.24,5.12,5.39,5.43,5.9,4.8,5.08,5.1
140900,4.19,2.68,3.21,3.33,1.96,1.49,1.56,1.88,2.1,2.17,2.55,2.84,2.0,2.36,3.05,2.86,2.8,3.25,2.84,2.78,2.65,1.94,2.04,2.44,2.57,3.12,2.95,2.98,2.89,3.28,3.22,3.58,3.38,3.54,4.7,5.15,3.86,5.41,4.29,4.05,3.47,3.06,4.09,4.17,3.74,4.07,4.15,3.48,4.74,5.35,6.17,6.18,7.31,5.98,5.51,5.87,5.27,4.52,4.41,4.88,5.25,4.5,6.21,6.24,0.0,0.0,5.76,5.6,4.38,5.61,5.61,5.16,5.3,4.23,4.08,4.04,3.51,4.42,4.88,4.22,3.71,3.58,3.17,3.58,3.68
640100,3.02,2.6,2.81,2.98,3.67,3.84,3.53,2.99,2.84,2.95,2.82,2.82,2.94,3.38,3.07,3.14,3.35,2.94,2.88,2.88,3.4,2.55,2.58,2.54,2.28,1.62,1.17,1.22,1.21,1.5,1.25,1.33,1.52,1.76,2.32,2.49,3.06,3.13,3.28,2.18,2.01,2.3,2.49,2.74,2.55,3.15,3.51,2.29,2.02,2.1,2.43,2.38,2.14,2.35,2.04,2.34,2.37,2.22,2.58,2.44,2.2,1.86,2.55,2.53,0.0,0.0,2.29,2.18,2.24,2.23,2.35,1.96,2.32,2.34,2.32,2.58,2.52,2.78,2.72,2.48,2.72,2.47,2.7,2.86,2.83
140200,2.32,4.56,4.03,1.94,0.82,0.74,1.46,2.51,2.09,2.82,2.87,2.98,1.88,2.67,2.67,2.76,2.28,2.1,1.44,1.4,1.21,0.79,0.58,0.47,0.41,0.85,1.0,1.06,0.92,1.37,1.44,1.39,1.23,2.2,3.24,2.25,2.73,2.2,1.77,4.66,7.42,6.25,3.5,4.83,4.77,3.78,4.43,7.7,5.2,4.38,5.12,5.91,5.31,5.77,4.69,5.63,5.28,4.48,4.74,4.68,4.59,3.59,3.82,4.05,0.0,0.0,4.35,3.96,2.84,5.61,4.8,4.66,4.05,4.52,4.29,3.29,3.98,4.16,3.95,3.98,3.79,3.38,3.29,3.94,3.87
640200,1.8,1.29,1.21,1.44,1.51,1.78,1.67,1.33,1.49,1.57,1.42,1.36,1.59,1.4,1.54,1.75,1.47,1.59,1.73,1.65,1.45,1.43,1.33,1.55,1.67,1.57,1.45,1.55,1.83,1.92,1.94,0.83,0.61,1.0,0.73,1.19,1.19,1.69,1.58,1.35,0.92,1.27,1.48,1.15,1.42,1.83,1.62,1.36,1.1,1.16,0.88,0.83,1.0,1.19,1.11,1.1,0.82,1.06,1.18,1.28,1.09,1.14,1.61,1.3,0.0,0.0,1.22,1.3,1.31,1.28,1.2,1.24,1.24,1.26,1.36,1.38,1.32,1.48,1.35,1.44,1.34,1.38,1.53,1.66,1.58
